Country Name,Country Code,Series Name,Series Code,2018 [YR2018],2019 [YR2019],2020 [YR2020],2021 [YR2021],2022 [YR2022]
Serbia,SRB,Agricultural land (sq. km),AG.LND.AGRI.K2,34870,34820,35040,..,..
Serbia,SRB,"Armed forces personnel, total",MS.MIL.TOTL.P1,32150,32000,..,..,..
Serbia,SRB,Armed forces personnel (% of total labor force),MS.MIL.TOTL.TF.ZS,0.98148578936796,0.977962232321041,..,..,..
Serbia,SRB,"Death rate, crude (per 1,000 people)",SP.DYN.CDRT.IN,14.6,14.6,16.9,20,..
Serbia,SRB,"Physicians (per 1,000 people)",SH.MED.PHYS.ZS,..,..,..,..,..
Serbia,SRB,Gross domestic savings (current US$),NY.GDS.TOTL.CD,7104502791.73737,7806838461.00069,8487383311.0049,10859372947.2355,10213114825.0579
Serbia,SRB,"Hospital beds (per 1,000 people)",SH.MED.BEDS.ZS,..,..,..,..,..
Serbia,SRB,"Labor force participation rate, total (% of total population ages 15+) (national estimate)",SL.TLF.CACT.NE.ZS,54.49,54.63,53.96,57.29,..
Serbia,SRB,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,6.61535438641515,6.62757991630233,6.71451717217514,..,..
Serbia,SRB,Individuals using the Internet (% of population),IT.NET.USER.ZS,73.36070915,77.41677362,78.36804864,81.16587697,..
Serbia,SRB,"International tourism, expenditures for passenger transport items (current US$)",ST.INT.TRNX.CD,194000000,194000000,64000000,..,..
Serbia,SRB,"Air transport, passengers carried",IS.AIR.PSGR,2262703,2469081,795228,1276465,..
Serbia,SRB,Time required to build a warehouse (days),IC.WRH.DURS,106,99.5,..,..,..
Serbia,SRB,Oil rents (% of GDP),NY.GDP.PETR.RT.ZS,0.502181565265322,0.426534457626405,0.213906994350929,0.42442078759101,..
Serbia,SRB,Number of maternal deaths,SH.MMR.DTHS,8,7,7,..,..
Serbia,SRB,Number of infant deaths,SH.DTH.IMRT,348,341,333,323,..
Serbia,SRB,Forest area (sq. km),AG.LND.FRST.K2,27220,27222.2,27226.5,..,..
Serbia,SRB,Chemicals (% of value added in manufacturing),NV.MNF.CHEM.ZS.UN,8.17614500628325,7.9865394777593,8.35171211038602,8.35171211036145,..
Serbia,SRB,Battle-related deaths (number of people),VC.BTL.DETH,..,..,..,..,..
Seychelles,SYC,Adjusted net national income (annual % growth),NY.ADJ.NNTY.KD.ZG,6.06391688885022,2.28638605481986,-22.4277690782529,..,..
Seychelles,SYC,Adjusted net national income per capita (annual % growth),NY.ADJ.NNTY.PC.KD.ZG,5.05657165393514,1.38217964083461,-23.087190553355,..,..
Seychelles,SYC,Adjusted net national income (current US$),NY.ADJ.NNTY.CD,1314489576.32334,1320644241.62173,842485930.788323,..,..
Seychelles,SYC,Adjusted net national income per capita (current US$),NY.ADJ.NNTY.PC.CD,13584.7706364414,13527.7259064966,8556.45762617378,..,..
Seychelles,SYC,Adjusted savings: education expenditure (% of GNI),NY.ADJ.AEDU.GN.ZS,4.53711062755462,4.53711062755462,4.53711062755462,..,..
Seychelles,SYC,Adjusted savings: consumption of fixed capital (current US$),NY.ADJ.DKAP.CD,194807221.298561,201201210.994476,149047328.175921,..,..
Seychelles,SYC,Adjusted savings: education expenditure (current US$),NY.ADJ.AEDU.CD,68568140.1445623,69122307.3737224,45061757.8244924,..,..
Seychelles,SYC,Adjusted savings: gross savings (% of GNI),NY.ADJ.ICTR.GN.ZS,13.78942923,13.29291349,19.07692878,..,..
Seychelles,SYC,GDP (current US$),NY.GDP.MKTP.CD,1587813245.28225,1645090567.04612,1183515397.64891,1286687873.18447,1588406479.15511
Seychelles,SYC,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,3.70943431160025,4.87694619885764,-8.64920645543945,5.40000000000001,8.80000017265998
Seychelles,SYC,GDP per capita (current US$),NY.GDP.PCAP.CD,16409.4711279453,16851.1197648771,12020.021913519,12963.0646717088,15874.5400675106
Seychelles,SYC,Gini index,SI.POV.GINI,32.1,..,..,..,..
Seychelles,SYC,GNI (current US$),NY.GNP.MKTP.CD,1465008244.00629,1537107198.97387,1119515397.66856,1205687857.12396,1509408046.29858
Seychelles,SYC,GNI growth (annual %),NY.GNP.MKTP.KD.ZG,5.25069090662316,6.20077129103835,-7.24794934782497,3.81101210150806,10.5869165262127
Seychelles,SYC,Land area (sq. km),AG.LND.TOTL.K2,460,460,460,..,..
Seychelles,SYC,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,95.8677062988281,..,96.1999969482422,..,..
Seychelles,SYC,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,72.8414634146341,74.0463414634146,77.2365853658537,73.3975609756097,..
Seychelles,SYC,Tax revenue (% of GDP),GC.TAX.TOTL.GD.ZS,32.4801701291455,..,..,..,..
Seychelles,SYC,Total tax and contribution rate (% of profit),IC.TAX.TOTL.CP.ZS,30.1,30.1,..,..,..
Seychelles,SYC,Unemployment with advanced education (% of total labor force with advanced education),SL.UEM.ADVN.ZS,2.54,1.98,4.42,..,..
Seychelles,SYC,Unemployment with basic education (% of total labor force with basic education),SL.UEM.BASC.ZS,..,..,..,..,..
Seychelles,SYC,"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,2.41,2.36,2.29,2.46,..
Seychelles,SYC,Methane emissions (kt of CO2 equivalent),EN.ATM.METH.KT.CE,92.548069,93.604624,94.696179,..,..
Seychelles,SYC,Agricultural land (% of land area),AG.LND.AGRI.ZS,3.3695652173913,3.3695652173913,3.3695652173913,..,..
Seychelles,SYC,Agricultural land (sq. km),AG.LND.AGRI.K2,15.5,15.5,15.5,..,..
Seychelles,SYC,"Armed forces personnel, total",MS.MIL.TOTL.P1,420,0,..,..,..
Seychelles,SYC,Armed forces personnel (% of total labor force),MS.MIL.TOTL.TF.ZS,..,..,..,..,..
Seychelles,SYC,"Death rate, crude (per 1,000 people)",SP.DYN.CDRT.IN,8.4,8.1,6.8,9.3,..
Seychelles,SYC,"Physicians (per 1,000 people)",SH.MED.PHYS.ZS,2.4717,2.2518,..,..,..
Seychelles,SYC,Gross domestic savings (current US$),NY.GDS.TOTL.CD,672502109.224396,724990091.390091,386365847.560504,446465596.338306,579494035.677879
Seychelles,SYC,"Hospital beds (per 1,000 people)",SH.MED.BEDS.ZS,..,..,..,..,..
Seychelles,SYC,"Labor force participation rate, total (% of total population ages 15+) (national estimate)",SL.TLF.CACT.NE.ZS,68.68,66.59,65.92,..,..
Seychelles,SYC,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,6.22455096008764,6.09782330345711,6.08051837257013,..,..
Seychelles,SYC,Individuals using the Internet (% of population),IT.NET.USER.ZS,70.1,74.75631315,75.46919577,81.59307191,..
Seychelles,SYC,"International tourism, expenditures for passenger transport items (current US$)",ST.INT.TRNX.CD,33000000,42000000,13000000,..,..
Seychelles,SYC,"Air transport, passengers carried",IS.AIR.PSGR,455201,414088,149489,137565,..
Seychelles,SYC,Time required to build a warehouse (days),IC.WRH.DURS,138,113,..,..,..
Seychelles,SYC,Oil rents (% of GDP),NY.GDP.PETR.RT.ZS,0,0,0,0,..
Seychelles,SYC,Number of maternal deaths,SH.MMR.DTHS,0,0,0,..,..
Seychelles,SYC,Number of infant deaths,SH.DTH.IMRT,22,21,21,20,..
Seychelles,SYC,Forest area (sq. km),AG.LND.FRST.K2,337,337,337,..,..
Seychelles,SYC,Chemicals (% of value added in manufacturing),NV.MNF.CHEM.ZS.UN,..,..,..,..,..
Seychelles,SYC,Battle-related deaths (number of people),VC.BTL.DETH,..,..,..,..,..
Sierra Leone,SLE,Adjusted net national income (annual % growth),NY.ADJ.NNTY.KD.ZG,7.5927876318771,9.95258368402527,-0.132570379067147,..,..
Sierra Leone,SLE,Adjusted net national income per capita (annual % growth),NY.ADJ.NNTY.PC.KD.ZG,5.07837343238751,7.41725273811468,-2.40236132002525,..,..
Sierra Leone,SLE,Adjusted net national income (current US$),NY.ADJ.NNTY.CD,3330700732.20889,3554818792.74296,3468701805.01253,..,..
Sierra Leone,SLE,Adjusted net national income per capita (current US$),NY.ADJ.NNTY.PC.CD,423.684222992269,441.766469066191,421.26723864825,..,..
Sierra Leone,SLE,Adjusted savings: education expenditure (% of GNI),NY.ADJ.AEDU.GN.ZS,2.71351434082158,2.71351434082158,2.71351434082158,..,..
Sierra Leone,SLE,Adjusted savings: consumption of fixed capital (current US$),NY.ADJ.DKAP.CD,198366010.446879,198900949.545311,233693458.451182,..,..
Sierra Leone,SLE,Adjusted savings: education expenditure (current US$),NY.ADJ.AEDU.CD,103072679.262436,109223798.093384,108140404.129452,..,..
Sierra Leone,SLE,Adjusted savings: gross savings (% of GNI),NY.ADJ.ICTR.GN.ZS,-10.19427694,-2.840602603,..,..,..
Sierra Leone,SLE,GDP (current US$),NY.GDP.MKTP.CD,4085114542.06831,4076578653.54714,4062906363.55623,4249234573.98708,3970343852.31939
Sierra Leone,SLE,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,3.47290262012461,5.25374631307365,-1.96848689118619,4.10470008884118,3.50074170696743
Sierra Leone,SLE,GDP per capita (current US$),NY.GDP.PCAP.CD,519.649983516466,506.606908156498,493.432252431844,504.621272179526,461.361138294258
Sierra Leone,SLE,Gini index,SI.POV.GINI,35.7,..,..,..,..
Sierra Leone,SLE,GNI (current US$),NY.GNP.MKTP.CD,4048948969.73091,4025178583.02057,3984876992.79207,4200434952.89583,3913040845.03751
Sierra Leone,SLE,GNI growth (annual %),NY.GNP.MKTP.KD.ZG,4.21732608314436,4.84727218321335,-2.7591782319152,4.82187115655839,..
Sierra Leone,SLE,Land area (sq. km),AG.LND.TOTL.K2,72180,72180,72180,..,..
Sierra Leone,SLE,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,43.2063293457031,..,..,47.7000007629395,..
Sierra Leone,SLE,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,59.796,60.255,59.763,60.062,..
Sierra Leone,SLE,Tax revenue (% of GDP),GC.TAX.TOTL.GD.ZS,..,..,..,..,..
Sierra Leone,SLE,Total tax and contribution rate (% of profit),IC.TAX.TOTL.CP.ZS,30.7,30.7,..,..,..
Sierra Leone,SLE,Unemployment with advanced education (% of total labor force with advanced education),SL.UEM.ADVN.ZS,4.87,..,..,..,..
Sierra Leone,SLE,Unemployment with basic education (% of total labor force with basic education),SL.UEM.BASC.ZS,4.1,..,..,..,..
Sierra Leone,SLE,"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,4.294,4.192,4.08,3.978,..
Sierra Leone,SLE,Methane emissions (kt of CO2 equivalent),EN.ATM.METH.KT.CE,4451.825214,3550.175785,3591.093856,..,..
Sierra Leone,SLE,Agricultural land (% of land area),AG.LND.AGRI.ZS,54.7104461069548,54.7104461069548,54.7104461069548,..,..
Sierra Leone,SLE,Agricultural land (sq. km),AG.LND.AGRI.K2,39490,39490,39490,..,..
Sierra Leone,SLE,"Armed forces personnel, total",MS.MIL.TOTL.P1,8500,9000,..,..,..
Sierra Leone,SLE,Armed forces personnel (% of total labor force),MS.MIL.TOTL.TF.ZS,0.337502615645271,0.347414962467604,..,..,..
Sierra Leone,SLE,"Death rate, crude (per 1,000 people)",SP.DYN.CDRT.IN,9.308,9.065,9.296,9.113,..
Sierra Leone,SLE,"Physicians (per 1,000 people)",SH.MED.PHYS.ZS,0.074,..,..,..,..
Sierra Leone,SLE,Gross domestic savings (current US$),NY.GDS.TOTL.CD,-283215369.165464,-292076217.752304,-376832715.969034,-568023671.661983,..
Sierra Leone,SLE,"Hospital beds (per 1,000 people)",SH.MED.BEDS.ZS,..,..,..,..,..
Sierra Leone,SLE,"Labor force participation rate, total (% of total population ages 15+) (national estimate)",SL.TLF.CACT.NE.ZS,53.91,..,..,..,..
Sierra Leone,SLE,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,0.132764621949018,0.129094346244259,0.127277607278142,..,..
Sierra Leone,SLE,Individuals using the Internet (% of population),IT.NET.USER.ZS,15.8,16.8,18,..,..
Sierra Leone,SLE,"International tourism, expenditures for passenger transport items (current US$)",ST.INT.TRNX.CD,7000000,6000000,..,..,..
Sierra Leone,SLE,"Air transport, passengers carried",IS.AIR.PSGR,..,..,..,..,..
Sierra Leone,SLE,Time required to build a warehouse (days),IC.WRH.DURS,182,182,..,..,..
Sierra Leone,SLE,Oil rents (% of GDP),NY.GDP.PETR.RT.ZS,0,0,0,0,..
Sierra Leone,SLE,Number of maternal deaths,SH.MMR.DTHS,1200,1100,1200,..,..
Sierra Leone,SLE,Number of infant deaths,SH.DTH.IMRT,21738,21311,20831,20340,..
Sierra Leone,SLE,Forest area (sq. km),AG.LND.FRST.K2,25743.4,25546.1,25348.8,..,..
Sierra Leone,SLE,Chemicals (% of value added in manufacturing),NV.MNF.CHEM.ZS.UN,..,..,..,..,..
Sierra Leone,SLE,Battle-related deaths (number of people),VC.BTL.DETH,..,..,..,..,..
Singapore,SGP,Adjusted net national income (annual % growth),NY.ADJ.NNTY.KD.ZG,..,..,..,..,..
Singapore,SGP,Adjusted net national income per capita (annual % growth),NY.ADJ.NNTY.PC.KD.ZG,..,..,..,..,..
Singapore,SGP,Adjusted net national income (current US$),NY.ADJ.NNTY.CD,272638877526.394,266538878653.449,239081482854.134,..,..
Singapore,SGP,Adjusted net national income per capita (current US$),NY.ADJ.NNTY.PC.CD,48351.5771302331,46731.9460242261,42048.8213641677,..,..
Singapore,SGP,Adjusted savings: education expenditure (% of GNI),NY.ADJ.AEDU.GN.ZS,2.76,2.76,2.76,..,..
Singapore,SGP,Adjusted savings: consumption of fixed capital (current US$),NY.ADJ.DKAP.CD,59360414659.3869,63460517532.3708,58917762781.6834,..,..
Singapore,SGP,Adjusted savings: education expenditure (current US$),NY.ADJ.AEDU.CD,9163200000,9108000000,8224800000,..,..
Singapore,SGP,Adjusted savings: gross savings (% of GNI),NY.ADJ.ICTR.GN.ZS,47.61100971,45.48679191,45.84526367,..,..
Singapore,SGP,GDP (current US$),NY.GDP.MKTP.CD,376869585632.115,376837488316.973,348392174863.651,423796995372.726,466788539651.836
Singapore,SGP,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,3.57543271019112,1.33126132689951,-3.90105340221118,8.88235399664532,3.64697207108541
Singapore,SGP,GDP per capita (current US$),NY.GDP.PCAP.CD,66836.5385122528,66070.4706679227,61274.0064626976,77710.0699565617,82807.6490834764
Singapore,SGP,Gini index,SI.POV.GINI,..,..,..,..,..
Singapore,SGP,GNI (current US$),NY.GNP.MKTP.CD,330659936612.278,333749894623.67,301160217190.415,354405959632.3,391650362669.245
Singapore,SGP,GNI growth (annual %),NY.GNP.MKTP.KD.ZG,..,..,..,..,..
Singapore,SGP,Land area (sq. km),AG.LND.TOTL.K2,714,716,718,..,..
Singapore,SGP,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,97.344856262207,97.4795837402344,97.1318511962891,..,..
Singapore,SGP,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,83.2975609756098,83.5951219512195,84.4658536585366,83.4414634146342,..
Singapore,SGP,Tax revenue (% of GDP),GC.TAX.TOTL.GD.ZS,13.0139495678677,13.1537372461007,12.7716072721768,13.1247408118083,..
Singapore,SGP,Total tax and contribution rate (% of profit),IC.TAX.TOTL.CP.ZS,20.6,21,..,..,..
Singapore,SGP,Unemployment with advanced education (% of total labor force with advanced education),SL.UEM.ADVN.ZS,..,..,4.85,3.38,..
Singapore,SGP,Unemployment with basic education (% of total labor force with basic education),SL.UEM.BASC.ZS,..,..,5.44,4,..
Singapore,SGP,"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,1.14,1.14,1.1,1.12,..
Singapore,SGP,Methane emissions (kt of CO2 equivalent),EN.ATM.METH.KT.CE,4151.95461,4251.251481,4347.650851,..,..
Singapore,SGP,Agricultural land (% of land area),AG.LND.AGRI.ZS,0.92436974789916,0.921787709497207,0.919220055710306,..,..
Singapore,SGP,Agricultural land (sq. km),AG.LND.AGRI.K2,6.6,6.6,6.6,..,..
Singapore,SGP,"Armed forces personnel, total",MS.MIL.TOTL.P1,59000,59000,..,..,..
Singapore,SGP,Armed forces personnel (% of total labor force),MS.MIL.TOTL.TF.ZS,1.69958826754054,1.67260061897563,..,..,..
Singapore,SGP,"Death rate, crude (per 1,000 people)",SP.DYN.CDRT.IN,5,5,5.2,5.8,..
Singapore,SGP,"Physicians (per 1,000 people)",SH.MED.PHYS.ZS,2.391,2.4601,..,..,..
Singapore,SGP,Gross domestic savings (current US$),NY.GDS.TOTL.CD,209287796319.063,205124942730.255,193619868453.635,253185202644.867,280695116054.158
Singapore,SGP,"Hospital beds (per 1,000 people)",SH.MED.BEDS.ZS,..,..,..,..,..
Singapore,SGP,"Labor force participation rate, total (% of total population ages 15+) (national estimate)",SL.TLF.CACT.NE.ZS,67.7,68.04,68.06,70,..
Singapore,SGP,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,8.01821207673574,7.91841038479591,7.68668370206727,..,..
Singapore,SGP,Individuals using the Internet (% of population),IT.NET.USER.ZS,88.16563603,88.94925269,92.00434653,91.09937794,..
Singapore,SGP,"International tourism, expenditures for passenger transport items (current US$)",ST.INT.TRNX.CD,..,..,..,..,..
Singapore,SGP,"Air transport, passengers carried",IS.AIR.PSGR,40401515,43050722,7884373,2311712,..
Singapore,SGP,Time required to build a warehouse (days),IC.WRH.DURS,41,35.5,..,..,..
Singapore,SGP,Oil rents (% of GDP),NY.GDP.PETR.RT.ZS,0,0,0,0,..
Singapore,SGP,Number of maternal deaths,SH.MMR.DTHS,3,2,3,..,..
Singapore,SGP,Number of infant deaths,SH.DTH.IMRT,83,79,75,72,..
Singapore,SGP,Forest area (sq. km),AG.LND.FRST.K2,159.3,157.5,155.7,..,..
Singapore,SGP,Chemicals (% of value added in manufacturing),NV.MNF.CHEM.ZS.UN,24.7684650484485,18.456043680934,22.0064904130178,22.0151232683973,..
Singapore,SGP,Battle-related deaths (number of people),VC.BTL.DETH,..,..,..,..,..
Sint Maarten (Dutch part),SXM,Adjusted net national income (annual % growth),NY.ADJ.NNTY.KD.ZG,..,..,..,..,..
Sint Maarten (Dutch part),SXM,Adjusted net national income per capita (annual % growth),NY.ADJ.NNTY.PC.KD.ZG,..,..,..,..,..
Sint Maarten (Dutch part),SXM,Adjusted net national income (current US$),NY.ADJ.NNTY.CD,..,..,..,..,..
Sint Maarten (Dutch part),SXM,Adjusted net national income per capita (current US$),NY.ADJ.NNTY.PC.CD,..,..,..,..,..
Sint Maarten (Dutch part),SXM,Adjusted savings: education expenditure (% of GNI),NY.ADJ.AEDU.GN.ZS,..,..,..,..,..
Sint Maarten (Dutch part),SXM,Adjusted savings: consumption of fixed capital (current US$),NY.ADJ.DKAP.CD,112677118.938226,..,..,..,..
Sint Maarten (Dutch part),SXM,Adjusted savings: education expenditure (current US$),NY.ADJ.AEDU.CD,..,..,..,..,..
Sint Maarten (Dutch part),SXM,Adjusted savings: gross savings (% of GNI),NY.ADJ.ICTR.GN.ZS,46.27895402,..,..,..,..
Sint Maarten (Dutch part),SXM,GDP (current US$),NY.GDP.MKTP.CD,1185474860.3352,1459776536.31285,1240279329.60894,1384636871.50838,1571564245.81006
Sint Maarten (Dutch part),SXM,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,-6.59999773733001,8.80000000000001,-16.5,7.30000000000028,9.69999999999958
Sint Maarten (Dutch part),SXM,GDP per capita (current US$),NY.GDP.PCAP.CD,28988.2592085877,35084.0351930602,29314.0942947043,32316.5959834846,36220.3380075608
Sint Maarten (Dutch part),SXM,Gini index,SI.POV.GINI,..,..,..,..,..
Sint Maarten (Dutch part),SXM,GNI (current US$),NY.GNP.MKTP.CD,1159301620.11173,1410000000,1209273743.01676,1352234636.87151,..
Sint Maarten (Dutch part),SXM,GNI growth (annual %),NY.GNP.MKTP.KD.ZG,-6.46688437069484,..,..,..,..
Sint Maarten (Dutch part),SXM,Land area (sq. km),AG.LND.TOTL.K2,34,34,34,..,..
Sint Maarten (Dutch part),SXM,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,..,..,..,..,..
Sint Maarten (Dutch part),SXM,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,75.131,75.437,74.584,73.972,..
Sint Maarten (Dutch part),SXM,Tax revenue (% of GDP),GC.TAX.TOTL.GD.ZS,..,..,..,..,..
Sint Maarten (Dutch part),SXM,Total tax and contribution rate (% of profit),IC.TAX.TOTL.CP.ZS,..,..,..,..,..
Sint Maarten (Dutch part),SXM,Unemployment with advanced education (% of total labor force with advanced education),SL.UEM.ADVN.ZS,..,..,..,..,..
Sint Maarten (Dutch part),SXM,Unemployment with basic education (% of total labor force with basic education),SL.UEM.BASC.ZS,..,..,..,..,..
Sint Maarten (Dutch part),SXM,"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,1.61,1.601,1.591,1.581,..
Sint Maarten (Dutch part),SXM,Methane emissions (kt of CO2 equivalent),EN.ATM.METH.KT.CE,..,..,..,..,..
Sint Maarten (Dutch part),SXM,Agricultural land (% of land area),AG.LND.AGRI.ZS,..,..,..,..,..
Sint Maarten (Dutch part),SXM,Agricultural land (sq. km),AG.LND.AGRI.K2,..,..,..,..,..
Sint Maarten (Dutch part),SXM,"Armed forces personnel, total",MS.MIL.TOTL.P1,..,..,..,..,..
Sint Maarten (Dutch part),SXM,Armed forces personnel (% of total labor force),MS.MIL.TOTL.TF.ZS,..,..,..,..,..
Sint Maarten (Dutch part),SXM,"Death rate, crude (per 1,000 people)",SP.DYN.CDRT.IN,4,4.7,5.5,6.4,..
Sint Maarten (Dutch part),SXM,"Physicians (per 1,000 people)",SH.MED.PHYS.ZS,..,..,..,..,..
Sint Maarten (Dutch part),SXM,Gross domestic savings (current US$),NY.GDS.TOTL.CD,40223463.6871508,..,..,..,..
Sint Maarten (Dutch part),SXM,"Hospital beds (per 1,000 people)",SH.MED.BEDS.ZS,..,..,..,..,..
Sint Maarten (Dutch part),SXM,"Labor force participation rate, total (% of total population ages 15+) (national estimate)",SL.TLF.CACT.NE.ZS,..,..,..,..,..
Sint Maarten (Dutch part),SXM,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,..,..,..,..,..
Sint Maarten (Dutch part),SXM,Individuals using the Internet (% of population),IT.NET.USER.ZS,..,..,..,..,..
Sint Maarten (Dutch part),SXM,"International tourism, expenditures for passenger transport items (current US$)",ST.INT.TRNX.CD,8000000,10000000,2000000,..,..
Sint Maarten (Dutch part),SXM,"Air transport, passengers carried",IS.AIR.PSGR,..,..,..,..,..
Sint Maarten (Dutch part),SXM,Time required to build a warehouse (days),IC.WRH.DURS,..,..,..,..,..
Sint Maarten (Dutch part),SXM,Oil rents (% of GDP),NY.GDP.PETR.RT.ZS,..,..,..,..,..
Sint Maarten (Dutch part),SXM,Number of maternal deaths,SH.MMR.DTHS,..,..,..,..,..
Sint Maarten (Dutch part),SXM,Number of infant deaths,SH.DTH.IMRT,..,..,..,..,..
Sint Maarten (Dutch part),SXM,Forest area (sq. km),AG.LND.FRST.K2,3.7,3.7,3.7,..,..
Sint Maarten (Dutch part),SXM,Chemicals (% of value added in manufacturing),NV.MNF.CHEM.ZS.UN,..,..,..,..,..
Sint Maarten (Dutch part),SXM,Battle-related deaths (number of people),VC.BTL.DETH,..,..,..,..,..
Slovak Republic,SVK,Adjusted net national income (annual % growth),NY.ADJ.NNTY.KD.ZG,4.08406239660756,1.75597739454591,-4.70624850510248,..,..
Slovak Republic,SVK,Adjusted net national income per capita (annual % growth),NY.ADJ.NNTY.PC.KD.ZG,3.93999727134198,1.61836612567798,-4.78794641511064,..,..
Slovak Republic,SVK,Adjusted net national income (current US$),NY.ADJ.NNTY.CD,86025055677.4257,85240883221.1219,85317032520.4468,..,..
Slovak Republic,SVK,Adjusted net national income per capita (current US$),NY.ADJ.NNTY.PC.CD,15793.7713330385,15628.6369291334,15629.1878310939,..,..
Slovak Republic,SVK,Adjusted savings: education expenditure (% of GNI),NY.ADJ.AEDU.GN.ZS,3.79517824563058,3.79517824563058,3.79517824563058,..,..
Slovak Republic,SVK,Adjusted savings: consumption of fixed capital (current US$),NY.ADJ.DKAP.CD,17962352016.6,17749073286,18674433424.5,..,..
Slovak Republic,SVK,Adjusted savings: education expenditure (current US$),NY.ADJ.AEDU.CD,3946985375.45581,3909033592.9995,3946985375.45581,..,..
Slovak Republic,SVK,Adjusted savings: gross savings (% of GNI),NY.ADJ.ICTR.GN.ZS,22.72834059,21.40259699,18.38102655,..,..
Slovak Republic,SVK,GDP (current US$),NY.GDP.MKTP.CD,106137924015.591,105710052464.625,106728917483.033,118656591909.266,115468803971.543
Slovak Republic,SVK,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,4.03038971425349,2.50972314411537,-3.33624467219524,4.86326376553154,1.6687029395207
Slovak Republic,SVK,GDP per capita (current US$),NY.GDP.PCAP.CD,19486.3936845502,19381.592110485,19551.6211601931,21782.8550659196,21258.1141354655
Slovak Republic,SVK,Gini index,SI.POV.GINI,25,23.2,..,..,..
Slovak Republic,SVK,GNI (current US$),NY.GNP.MKTP.CD,104466604126.59,103182377535.245,105402420036.532,115077831441.487,113563274429.318
Slovak Republic,SVK,GNI growth (annual %),NY.GNP.MKTP.KD.ZG,..,..,..,..,..
Slovak Republic,SVK,Land area (sq. km),AG.LND.TOTL.K2,48080,48080,48080,..,..
Slovak Republic,SVK,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,..,..,..,..,..
Slovak Republic,SVK,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,77.2658536585366,77.6658536585366,76.8658536585366,74.7146341463415,..
Slovak Republic,SVK,Tax revenue (% of GDP),GC.TAX.TOTL.GD.ZS,18.5467404044429,18.7841248405668,18.6381166468772,19.2890898601746,..
Slovak Republic,SVK,Total tax and contribution rate (% of profit),IC.TAX.TOTL.CP.ZS,49.7,49.7,..,..,..
Slovak Republic,SVK,Unemployment with advanced education (% of total labor force with advanced education),SL.UEM.ADVN.ZS,3.07,2.52,3.47,3.07,..
Slovak Republic,SVK,Unemployment with basic education (% of total labor force with basic education),SL.UEM.BASC.ZS,30.81,31.89,31.61,42.75,..
Slovak Republic,SVK,"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,1.54,1.57,1.59,1.64,..
Slovak Republic,SVK,Methane emissions (kt of CO2 equivalent),EN.ATM.METH.KT.CE,4254.813122,4411.837499,4410.301876,..,..
Slovak Republic,SVK,Agricultural land (% of land area),AG.LND.AGRI.ZS,39.2886855241265,39.2054908485857,39.1638935108153,..,..
Slovak Republic,SVK,Agricultural land (sq. km),AG.LND.AGRI.K2,18890,18850,18830,..,..
Slovak Republic,SVK,"Armed forces personnel, total",MS.MIL.TOTL.P1,15850,16000,..,..,..
Slovak Republic,SVK,Armed forces personnel (% of total labor force),MS.MIL.TOTL.TF.ZS,0.577200261906895,0.583599965567602,..,..,..
Slovak Republic,SVK,"Death rate, crude (per 1,000 people)",SP.DYN.CDRT.IN,10,9.8,10.8,13.5,..
Slovak Republic,SVK,"Physicians (per 1,000 people)",SH.MED.PHYS.ZS,3.517,3.565,..,..,..
Slovak Republic,SVK,Gross domestic savings (current US$),NY.GDS.TOTL.CD,26767745205.3446,25425205047.4975,22958637502.9942,26233883808.0035,20662040028.7705
Slovak Republic,SVK,"Hospital beds (per 1,000 people)",SH.MED.BEDS.ZS,5.7,..,..,..,..
Slovak Republic,SVK,"Labor force participation rate, total (% of total population ages 15+) (national estimate)",SL.TLF.CACT.NE.ZS,59.81,59.7,59.04,60.52,..
Slovak Republic,SVK,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,6.05957180869179,5.68970729978492,5.31905480792852,..,..
